,accepted,condition_id,data,participant_crowd_worker_id,participant_hearing_response_estimation,participant_hearing_test_attempts,participant_hearing_test_last_attempt,participant_id,participant_passed_hearing_test,participant_platform,participant_post_test_survey,participant_pre_test_survey,rating,stimulus,test_id,trial_id
412,True,19,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""19"", ""referenceFiles"": [[""Reference"", ""/audio/KuhI99QjUynBFYmhamigstrf2k_nM3HVkGykOmmdwyeYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPsedPN5ADsGSHGr5s9tScectPuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""2""}",AGHLR9UNHB6ZR,,1,2017-04-17 04:02:02.340945,143,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Please explain...no"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""37""}",0.436144025367,S02_09,1,1811
413,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bX2GnI8MSlHQP9r6wHdmzKYB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A2XNO2KWLLGW6Z,,1,2017-04-17 01:59:59.362481,13,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Everything was clear"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": ""Very interesting!""}","{""hearing_disorder"": ""No"", ""age"": ""25""}",0.257238818425,S03_01,1,58
414,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bdviHe2Uwnr_nPKtf_lXv6AB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A2RCJ30AFLCI54,,1,2017-04-17 02:00:59.422663,18,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""less than one hour"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""37""}",-1.0,S03_01,1,102
415,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bV8BqS3VIYPkHehDJl9_NNcB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A2OO4PG3LBLP5I,,2,2017-04-17 02:02:06.783908,17,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explnoain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""enjoyed""}","{""hearing_disorder"": ""No"", ""age"": ""39""}",0.294390595782,S03_01,1,162
416,False,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bS5Y5eAvkbNXKMYugrbC4BEB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A3U761PEG7MFKT,,1,2017-04-17 01:59:19.402019,12,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""no"", ""average_music_hours"": ""more than 8"", ""instrument"": ""none"", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""44""}",-1.0,S03_01,1,183
417,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bVsi3DCWlbANB8BAfyue0sUB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A9KPCMO1J1LQF,,1,2017-04-17 01:59:37.593038,10,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""It would be nice to be able to go back to the instructional video or have a little popup for the examples if so warranted."", ""average_music_hours"": ""more than 8"", ""instrument"": ""guitar and voice (way out of practice, it's been years)"", ""musician"": ""Yes"", ""speakers"": ""phone tablet speakers"", ""UserComment"": ""Pay is a bit low for this task.""}","{""hearing_disorder"": ""No"", ""age"": ""41""}",0.231871662216,S03_01,1,245
418,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bambNISmX4-kLMwz4EeZOXoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A2RMJNF6IPI42F,,1,2017-04-17 02:08:05.719273,35,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""32""}",0.85323528963,S03_01,1,295
419,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bUQA9XZElA1oewbfnepxL8kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A2R0YYUAWNT7UD,,1,2017-04-17 02:03:10.779499,26,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""nope"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""25""}",0.263914385848,S03_01,1,408
420,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bdhGBsRA-V0W71n86U5q2NAB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A5CIY4V1VV1DR,,1,2017-04-17 02:23:51.770225,53,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Nothing confused me, this is my first time doing this task so it took a few minutes to read the instructions though."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""No instruments."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""The Beatles are awesome!!""}","{""hearing_disorder"": ""No"", ""age"": ""22""}",0.915449766355,S03_01,1,502
421,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bT8eddr_z5fMevyJQJp8W8AB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A49HPQ9P5AHU4,,1,2017-04-17 02:28:13.291668,64,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No, it was all fine."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""This was fun. Thanks, and good luck with your research.""}","{""hearing_disorder"": ""No"", ""age"": ""46""}",0.201164052069,S03_01,1,530
422,False,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bdhqpZHdnrg60GnIkvs729kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",AQORJW4W8U9YU,,1,2017-04-17 02:15:56.809006,47,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""29""}",0.282933308919,S03_01,1,599
423,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bdAnvgtJUUW7cV32PzA9gZoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",AVD6HMIO1HLFI,,1,2017-04-17 01:59:04.739074,11,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Philips SHP 9500"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.872726134846,S03_01,1,754
424,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bQuhKle5wScO41tMSd7frqMB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A3IV8AFLU0E94K,,1,2017-04-17 02:50:05.443827,83,True,mturk,"{""country"": ""ARE"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": ""nice task""}","{""hearing_disorder"": ""No"", ""age"": ""30""}",-1.0,S03_01,1,813
425,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bcCPoO0HoRLkEAiuK5ZsgZ4B_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A74PT3GRDMEZ,,1,2017-04-17 02:29:47.665738,68,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""23""}",0.886933308919,S03_01,1,826
426,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bY1wvnQW2kdSnoksz0wseAoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",AD3ZSVTCXP0Y5,,1,2017-04-17 02:50:44.902388,85,True,mturk,"{""country"": ""KOR"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""cello"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""46""}",0.227866321762,S03_01,1,938
427,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bTu5PAtItTOf3nqCTV7_vXYB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",A1V2H0UF94ATWY,,1,2017-04-17 03:06:59.377490,97,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""n/a"", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""n/a""}","{""hearing_disorder"": ""No"", ""age"": ""58""}",0.285276201602,S03_01,1,1011
428,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bXcbHjXCgXHO05g1HhViWBMB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8wOZdT9Uo3NygJ55o8rGno78zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""3""}",AFDC9A6Z60W2Z,,1,2017-04-17 02:03:17.738282,25,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""45""}",-1.0,S03_01,1,1095
429,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bTNz1S4d8-h9cDj3Rq1t4MaYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseVkLYOWzakN9n9dvfYjbum7uLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""3""}",A8LWJ1BQBPPIJ,,1,2017-04-17 03:29:59.950601,117,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""In one trial I heard more than one change.  I presumed you wanted the more striking one and chose that one."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Violin, piano, guitar, harp, percussion, vocalist"", ""musician"": ""Yes"", ""speakers"": ""loudspeakers"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""58""}",-1.0,S03_01,1,1297
430,False,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bad8BMSWXf38XOo7IlPns5qYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseVkLYOWzakN9n9dvfYjbum7uLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""3""}",ABM77ZQWCHPNX,,1,2017-04-17 03:30:13.898369,119,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""45""}",-1.0,S03_01,1,1328
431,True,21,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S03_04"": ""seg03_04.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_03"": ""seg03_03.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""21"", ""referenceFiles"": [[""Reference"", ""/audio/jup6C1UPLaCfPdawKT05bXfwxpCbDfu_DOBC2aSq1LiYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseVkLYOWzakN9n9dvfYjbum7uLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""3""}",APR6H3HAOE9OU,,1,2017-04-17 03:31:37.698288,122,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""N/A"", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Thank you.""}","{""hearing_disorder"": ""No"", ""age"": ""42""}",0.847358978638,S03_01,1,1357
