,Unnamed: 0,accepted,condition_id,data,participant_crowd_worker_id,participant_hearing_response_estimation,participant_hearing_test_attempts,participant_hearing_test_last_attempt,participant_id,participant_passed_hearing_test,participant_platform,participant_post_test_survey,participant_pre_test_survey,rating,stimulus,test_id,trial_id
619,619,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/Mi2U7goqZx8-S-WIaQ89xf80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A1V2H0UF94ATWY,,1,2017-04-26 03:19:37.501800,21,True,mturk,"{""based_on"": ""I was trying to listen to an addition of an instrument or change in tempo that defined the boundary of a part of a song.  I was not clear on some of the clips because no songs were played or if the end of the song should be marked as a boundary."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""phone tablet speakers"", ""musician"": ""No"", ""confusing"": ""I was not clear on some of the clips because no songs were played or if the end of the song should be marked as a boundary.  I marked one clip because there was no music and then just a little guitar which was a change for the clip but not of a song.  The song had ended before the clip began so I think I mismarked that as a change."", ""gender"": ""male"", ""average_music_hours"": ""4 to 8""}","{""age"": ""58"", ""hearing_disorder"": ""No""}",0.701831608812,S03_07,1,168
620,620,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/FAhQs0bF_2a80mdSEzzR4v80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A9KPCMO1J1LQF,,1,2017-04-26 03:24:12.401013,29,True,mturk,"{""based_on"": ""Basically the switch in key or loudness or mood or whatnot. Some of the songs were familiar to me, so I could \""feel\"" the boundaries easily."", ""country"": ""USA"", ""instrument"": ""guitar/voice, I am a lapsed musician/music nerd tho, it's been several years"", ""speaker_other"": ""portable bluetooth speaker"", ""UserComment"": ""Still think pay is low for this task, but it is music so I enjoy it."", ""speakers"": ""other"", ""musician"": ""Yes"", ""confusing"": ""Not really."", ""gender"": ""female"", ""average_music_hours"": ""more than 8""}","{""age"": ""41"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,276
621,621,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/Al0TJlEpaAAZYsfZ4y2Ycv80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A1U0GNE5ELW5V7,,1,2017-04-26 03:17:40.017016,17,True,mturk,"{""based_on"": ""Change from the verse to the chorus. Any change the rhythm or changing of cords. Maybe a change from a riff to cords. "", ""country"": ""USA"", ""instrument"": ""Guitar"", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""None."", ""speakers"": ""headphones"", ""musician"": ""Yes"", ""confusing"": ""No."", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,387
622,622,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/ZjumUePLLCOZXWRUjEdGT_80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A2R0YYUAWNT7UD,,1,2017-04-26 03:16:29.399915,14,True,mturk,"{""based_on"": ""whether or not the beat changed or more singing started"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""no"", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""25"", ""hearing_disorder"": ""No""}",0.245222797063,S03_07,1,491
623,623,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/duD7lnwjP95flXojgU3vrP80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A11YS0T8MV3Q7C,,1,2017-04-26 03:46:42.870267,61,True,mturk,"{""based_on"": ""I was looking for changes in the tempo and beat of a song. Basically where a song transitions into a different scheme or pattern. "", ""country"": ""USA"", ""instrument"": ""Guitar and producer using software"", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Great task. "", ""speakers"": ""headphones"", ""musician"": ""Yes"", ""confusing"": ""Nothing was confusing. "", ""gender"": ""male"", ""average_music_hours"": ""4 to 8""}","{""age"": ""26"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,590
624,624,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/Kxuukd8MsIzxTrY7WgcZUP80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",ABBJOZRIPLPW1,,1,2017-04-26 03:32:01.861220,37,True,mturk,"{""based_on"": ""i listen the music and recognize the change in the music."", ""country"": ""IND"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""nice study"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""none"", ""gender"": ""male"", ""average_music_hours"": ""4 to 8""}","{""age"": ""30"", ""hearing_disorder"": ""No""}",0.765917056075,S03_07,1,602
625,625,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/6MbLhYkHm3LwJdvn9ciKC37TS8eOKaNqckCuVaBtE34GxOA9sQJIRs1O8wch9Ra4jYejcgv7X_42FITvjdPseUp6usxxZBUPbjh5MU-g2pVs4xeftYLP767OjUCXoujx.wav""]], ""groupID"": ""3""}",AVD6HMIO1HLFI,,1,2017-04-26 03:11:02.909251,3,True,mturk,"{""based_on"": ""Overall change in tempo or beat, or if lyrics started which I thought was significant enough to warrant a change (such as the Queen song)"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Philips SHP 9500"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""Please explain..."", ""gender"": ""male"", ""average_music_hours"": ""more than 8""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,650
626,626,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/rVNti6-tFys8fYD5EWlTYf80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A3HEFMJ50IMTY6,,1,2017-04-26 03:21:21.213344,22,True,mturk,"{""based_on"": ""i was listening to the changes"", ""country"": ""IND"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""laptop speakers"", ""musician"": ""No"", ""confusing"": ""no"", ""gender"": ""female"", ""average_music_hours"": ""1 to 4""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",0.160443090788,S03_07,1,773
627,627,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/0kZokf-8Y4z_NiM386doVf80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A2OO4PG3LBLP5I,,1,2017-04-26 03:36:24.291007,42,True,mturk,"{""based_on"": ""Changes in the music"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Enjoyed"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""No"", ""gender"": ""male"", ""average_music_hours"": ""less than one hour""}","{""age"": ""39"", ""hearing_disorder"": ""No""}",0.731642189586,S03_07,1,974
628,628,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/NBNKD-cQh8yVgLUjXYsz0v80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",AZJEGHE4605S5,,1,2017-04-26 04:03:48.931962,87,True,mturk,"{""based_on"": ""Please elaborate..when the sound (i.e tone) would change and signify a different part of the song "", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""Please explain..."", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""27"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,1034
629,629,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/A5R_SQfxABvQJGN2B0l1if80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A2VRDE2FHCBMF8,,1,2017-04-26 04:02:23.110746,83,True,mturk,"{""based_on"": ""a change in the music"", ""country"": ""USA"", ""instrument"": ""N/A..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""It has been interesting, thank you very much!"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""I hope I did the task correctly, I think I understood what to do"", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""38"", ""hearing_disorder"": ""No""}",0.697158711615,S03_07,1,1079
630,630,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/fgarMG0oUlzRKrk3pZptT_80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A15A984KE7R40O,,1,2017-04-26 04:08:41.598059,93,True,mturk,"{""based_on"": ""change in chords/key, rhythm "", ""country"": ""USA"", ""instrument"": ""guitar"", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""Yes"", ""confusing"": ""no"", ""gender"": ""male"", ""average_music_hours"": ""more than 8""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,1109
631,631,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/6asPG_GxRfCtdDq-Bgtv2_80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A899L8WYC76AD,,1,2017-04-26 03:29:26.741592,35,True,mturk,"{""based_on"": ""i listened for significant changes in the music -- the pace, a transition from a distinctive verse to a chorus, significant changes in tone of voice, and things like that."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""this HIT was a ton of fun. :-) i love music.  thanks for allowing me to participate, and i hope you have a great day!"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""no, everything was explained very clearly, and the interface was easy to use!"", ""gender"": ""female"", ""average_music_hours"": ""more than 8""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,1113
632,632,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/LOUftOKbJA8kP168N2RwI_80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A258PTOZ3D2TQR,,1,2017-04-26 03:16:04.591118,10,True,mturk,"{""based_on"": ""Noting the notes to be changed. Concentrating on subtle change of notes (music)"", ""country"": ""IND"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""interesting hit"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""Not at all"", ""gender"": ""male"", ""average_music_hours"": ""4 to 8""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",0.277104335729,S03_07,1,1154
633,633,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/9YmolMXZpxB28VP2LkDOJP80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A1Z6F664MYBMVI,,2,2017-04-26 04:06:47.160365,86,True,mturk,"{""based_on"": ""Changes in music, beats, voice."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""It was fun and great music."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""No"", ""gender"": ""female"", ""average_music_hours"": ""4 to 8""}","{""age"": ""48"", ""hearing_disorder"": ""No""}",0.187145360481,S03_07,1,1189
634,634,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/RNr2z50Uwl4Jop3HxNnnyf80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",AJD3JOWNVDZD1,,1,2017-04-26 03:57:43.747400,73,True,mturk,"{""based_on"": ""Please elaborate...I was listening for some kind of change in the music.  No specific change, just my perception of change."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""ear buds"", ""UserComment"": ""Your comment..."", ""speakers"": ""other"", ""musician"": ""No"", ""confusing"": ""Please explain...I thought it was all confusing honestly, but only because I wasn't quite sure what I considered change completely."", ""gender"": ""female"", ""average_music_hours"": ""less than one hour""}","{""age"": ""50"", ""hearing_disorder"": ""No""}",0.0796687249666,S03_07,1,1228
635,635,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/Ds8L05q5PZXXajlLC8fbK_80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",AMA4SXSYNC35I,,2,2017-04-26 03:55:31.706251,68,True,mturk,"{""based_on"": ""Please elaborate...Change in the music and vocals"", ""country"": ""USA"", ""instrument"": ""Please specify...n/a"", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment...Great survey!"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""Please explain...no"", ""gender"": ""female"", ""average_music_hours"": ""more than 8""}","{""age"": ""58"", ""hearing_disorder"": ""No""}",0.817318925234,S03_07,1,1278
636,636,False,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/FI9ZgVw6eWOV_E2SCZ9yNP80OnmTd7UOpvyD52bCNtCgJ2iABkm38Hafgchs0upZW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""3""}",A32QYANWMXW8EL,,2,2017-04-26 04:17:47.909948,81,True,mturk,"{""based_on"": """", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""Please explain...no"", ""gender"": ""female"", ""average_music_hours"": ""4 to 8""}","{""age"": ""34"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,1313
637,637,True,27,"{""stimulusKeys"": [""E7"", ""E7""], ""stimulusFiles"": {""S03_03"": ""seg03_03.mp3"", ""S03_09"": ""seg03_09.mp3"", ""S03_08"": ""seg03_08.mp3"", ""S03_01"": ""seg03_01.mp3"", ""S03_10"": ""seg03_10.mp3"", ""S03_02"": ""seg03_02.mp3"", ""S03_05"": ""seg03_05.mp3"", ""S03_04"": ""seg03_04.mp3"", ""S03_07"": ""seg03_07.mp3"", ""S03_06"": ""seg03_06.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""27"", ""referenceFiles"": [[""Reference"", ""/audio/Ek1XufrXl7ObFxmpi3kt4n7TS8eOKaNqckCuVaBtE34GxOA9sQJIRs1O8wch9Ra4jYejcgv7X_42FITvjdPseUp6usxxZBUPbjh5MU-g2pVs4xeftYLP767OjUCXoujx.wav""]], ""groupID"": ""3""}",A2ADEPVGNNXNPA,,1,2017-04-26 03:24:29.538927,8,True,mturk,"{""based_on"": ""Any type of change, e.g. from instrumental to vocal section"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""somewhat subjective?"", ""gender"": ""female"", ""average_music_hours"": ""more than 8""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",-1.0,S03_07,1,1470
